mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_random_forest__max_depth,param_random_forest__max_features,param_random_forest__min_samples_leaf,param_random_forest__min_samples_split,param_random_forest__n_estimators,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
0.81532883644104,0.0,0.02406597137451172,0.0,,sqrt,2,2,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-2.955636844621082,-2.955636844621082,0.0,6
1.3123412132263184,0.0,0.03579831123352051,0.0,,sqrt,2,2,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-2.9840372271989453,-2.9840372271989453,0.0,39
0.49249720573425293,0.0,0.014007091522216797,0.0,,sqrt,2,4,300,"{'random_forest__max_depth': None, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-2.979338330795175,-2.979338330795175,0.0,29
0.8114302158355713,0.0,0.02456378936767578,0.0,,sqrt,2,4,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-2.955636844621082,-2.955636844621082,0.0,6
1.3044300079345703,0.0,0.03452420234680176,0.0,,sqrt,2,4,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-2.9840372271989453,-2.9840372271989453,0.0,39
0.45899105072021484,0.0,0.014531373977661133,0.0,,sqrt,2,8,300,"{'random_forest__max_depth': None, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-3.042491556706596,-3.042491556706596,0.0,108
0.7563173770904541,0.0,0.023221969604492188,0.0,,sqrt,2,8,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-3.0081402354417373,-3.0081402354417373,0.0,86
1.2165889739990234,0.0,0.03422832489013672,0.0,,sqrt,2,8,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-2.995066905727405,-2.995066905727405,0.0,62
0.5126707553863525,0.0,0.01618790626525879,0.0,,log2,1,2,300,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-2.9412774302602074,-2.9412774302602074,0.0,3
0.8495533466339111,0.0,0.024353504180908203,0.0,,log2,1,2,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-3.0071424815266945,-3.0071424815266945,0.0,85
1.3573033809661865,0.0,0.03636932373046875,0.0,,log2,1,2,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-3.0039632344767826,-3.0039632344767826,0.0,78
0.46671032905578613,0.0,0.01392984390258789,0.0,,log2,1,4,300,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-2.965937653690995,-2.965937653690995,0.0,10
0.7630050182342529,0.0,0.024054527282714844,0.0,,log2,1,4,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-2.9553137277081074,-2.9553137277081074,0.0,5
1.2310140132904053,0.0,0.03703188896179199,0.0,,log2,1,4,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-2.9683283038718047,-2.9683283038718047,0.0,15
0.42722535133361816,0.0,0.01615309715270996,0.0,,log2,1,8,300,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-3.0201061417888906,-3.0201061417888906,0.0,103
0.7080514430999756,0.0,0.022067546844482422,0.0,,log2,1,8,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-3.0102256604215123,-3.0102256604215123,0.0,89
1.1574819087982178,0.0,0.03384518623352051,0.0,,log2,1,8,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-2.9876017085309448,-2.9876017085309448,0.0,45
0.4632456302642822,0.0,0.014244318008422852,0.0,,log2,2,2,300,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-2.9939349609881747,-2.9939349609881747,0.0,60
0.7190256118774414,0.0,0.022758960723876953,0.0,,log2,2,2,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-2.9728803411112796,-2.9728803411112796,0.0,20
1.1687250137329102,0.0,0.03571295738220215,0.0,,log2,2,2,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-2.975002570818328,-2.975002570818328,0.0,24
0.4455103874206543,0.0,0.01453399658203125,0.0,,log2,2,4,300,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-2.9939349609881747,-2.9939349609881747,0.0,60
0.7388577461242676,0.0,0.024272918701171875,0.0,,log2,2,4,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-2.9728803411112796,-2.9728803411112796,0.0,20
1.177229404449463,0.0,0.034781694412231445,0.0,,log2,2,4,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-2.975002570818328,-2.975002570818328,0.0,24
0.41021227836608887,0.0,0.01402735710144043,0.0,,log2,2,8,300,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-2.9876115205609874,-2.9876115205609874,0.0,46
0.6808576583862305,0.0,0.02408766746520996,0.0,,log2,2,8,500,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-2.9887487967704787,-2.9887487967704787,0.0,48
1.1013686656951904,0.0,0.034630775451660156,0.0,,log2,2,8,800,"{'random_forest__max_depth': None, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-2.9809096015321708,-2.9809096015321708,0.0,33
0.46831417083740234,0.0,0.015044689178466797,0.0,10,sqrt,1,2,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-2.9823273247494537,-2.9823273247494537,0.0,36
0.7539238929748535,0.0,0.02261185646057129,0.0,10,sqrt,1,2,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-2.984695174695994,-2.984695174695994,0.0,41
1.2124276161193848,0.0,0.033722877502441406,0.0,10,sqrt,1,2,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-2.996998936346404,-2.996998936346404,0.0,69
0.44927358627319336,0.0,0.01544952392578125,0.0,10,sqrt,1,4,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-2.9848408966936484,-2.9848408966936484,0.0,42
0.7569987773895264,0.0,0.023621320724487305,0.0,10,sqrt,1,4,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-2.9739638833032056,-2.9739638833032056,0.0,22
1.1972146034240723,0.0,0.03462934494018555,0.0,10,sqrt,1,4,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-2.995390163798862,-2.995390163798862,0.0,63
0.4452829360961914,0.0,0.016237974166870117,0.0,10,sqrt,1,8,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-2.9963243268464623,-2.9963243268464623,0.0,68
0.7249622344970703,0.0,0.023460865020751953,0.0,10,sqrt,1,8,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-3.0083973840950002,-3.0083973840950002,0.0,88
1.1599128246307373,0.0,0.03355240821838379,0.0,10,sqrt,1,8,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-2.9998037473297736,-2.9998037473297736,0.0,70
0.4468538761138916,0.0,0.015024900436401367,0.0,10,sqrt,2,2,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-3.016558996407482,-3.016558996407482,0.0,97
0.7602052688598633,0.0,0.023249387741088867,0.0,10,sqrt,2,2,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-2.9919129159320876,-2.9919129159320876,0.0,55
1.177976369857788,0.0,0.03574228286743164,0.0,10,sqrt,2,2,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-2.9797731130461407,-2.9797731130461407,0.0,31
0.44353556632995605,0.0,0.014530420303344727,0.0,10,sqrt,2,4,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-3.016558996407482,-3.016558996407482,0.0,97
0.7340128421783447,0.0,0.022527217864990234,0.0,10,sqrt,2,4,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-2.9919129159320876,-2.9919129159320876,0.0,55
1.1869111061096191,0.0,0.03455352783203125,0.0,10,sqrt,2,4,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-2.9797731130461407,-2.9797731130461407,0.0,31
0.4306960105895996,0.0,0.014104366302490234,0.0,10,sqrt,2,8,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-3.0028297681054954,-3.0028297681054954,0.0,76
0.7055654525756836,0.0,0.022073984146118164,0.0,10,sqrt,2,8,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-3.00822047792816,-3.00822047792816,0.0,87
1.132469892501831,0.0,0.032891035079956055,0.0,10,sqrt,2,8,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-3.0030712356889357,-3.0030712356889357,0.0,77
0.4255359172821045,0.0,0.014581918716430664,0.0,10,log2,1,2,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-3.018112175036273,-3.018112175036273,0.0,102
0.6986045837402344,0.0,0.02265334129333496,0.0,10,log2,1,2,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-2.982051360536588,-2.982051360536588,0.0,35
1.0843720436096191,0.0,0.03456306457519531,0.0,10,log2,1,2,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-2.983037387127326,-2.983037387127326,0.0,37
0.4002702236175537,0.0,0.015308141708374023,0.0,10,log2,1,4,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-2.989618339549789,-2.989618339549789,0.0,50
0.6651289463043213,0.0,0.022718429565429688,0.0,10,log2,1,4,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-2.9935510788921085,-2.9935510788921085,0.0,59
1.0839269161224365,0.0,0.03469061851501465,0.0,10,log2,1,4,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-2.9814886874587336,-2.9814886874587336,0.0,34
0.39194321632385254,0.0,0.015063285827636719,0.0,10,log2,1,8,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-3.022264016353287,-3.022264016353287,0.0,104
0.6543576717376709,0.0,0.02246260643005371,0.0,10,log2,1,8,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-3.0168014435153134,-3.0168014435153134,0.0,99
1.0411279201507568,0.0,0.03530716896057129,0.0,10,log2,1,8,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-2.9957454670459054,-2.9957454670459054,0.0,65
0.3994758129119873,0.0,0.013557910919189453,0.0,10,log2,2,2,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-3.0119266813070933,-3.0119266813070933,0.0,91
0.6671543121337891,0.0,0.0227968692779541,0.0,10,log2,2,2,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-3.006180069985905,-3.006180069985905,0.0,82
1.0674858093261719,0.0,0.03399491310119629,0.0,10,log2,2,2,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-2.9779349066654857,-2.9779349066654857,0.0,27
0.4039597511291504,0.0,0.014558792114257812,0.0,10,log2,2,4,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-3.0119266813070933,-3.0119266813070933,0.0,91
0.6969404220581055,0.0,0.023113727569580078,0.0,10,log2,2,4,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-3.006180069985905,-3.006180069985905,0.0,82
1.065755844116211,0.0,0.03561520576477051,0.0,10,log2,2,4,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-2.9779349066654857,-2.9779349066654857,0.0,27
0.3897285461425781,0.0,0.01458597183227539,0.0,10,log2,2,8,300,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-3.011023441679021,-3.011023441679021,0.0,90
0.641303539276123,0.0,0.02112269401550293,0.0,10,log2,2,8,500,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-2.989727816686651,-2.989727816686651,0.0,51
1.0296614170074463,0.0,0.03417396545410156,0.0,10,log2,2,8,800,"{'random_forest__max_depth': 10, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-2.992706288820601,-2.992706288820601,0.0,58
0.5823013782501221,0.0,0.016175270080566406,0.0,20,sqrt,1,2,300,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-3.01349893556281,-3.01349893556281,0.0,94
1.0300359725952148,0.0,0.025050878524780273,0.0,20,sqrt,1,2,500,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-2.9772799650820314,-2.9772799650820314,0.0,26
1.5316276550292969,0.0,0.03801321983337402,0.0,20,sqrt,1,2,800,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-2.96725325481866,-2.96725325481866,0.0,12
0.5447916984558105,0.0,0.016132593154907227,0.0,20,sqrt,1,4,300,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-3.01256716849781,-3.01256716849781,0.0,93
0.882176399230957,0.0,0.02435779571533203,0.0,20,sqrt,1,4,500,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-2.987653307681341,-2.987653307681341,0.0,47
1.3862082958221436,0.0,0.0340728759765625,0.0,20,sqrt,1,4,800,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-2.974650750349363,-2.974650750349363,0.0,23
0.48115015029907227,0.0,0.01440739631652832,0.0,20,sqrt,1,8,300,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-3.0140223942484083,-3.0140223942484083,0.0,95
0.8033947944641113,0.0,0.024247169494628906,0.0,20,sqrt,1,8,500,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-2.995400234566404,-2.995400234566404,0.0,64
1.293785810470581,0.0,0.03424811363220215,0.0,20,sqrt,1,8,800,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-2.9711937919227336,-2.9711937919227336,0.0,16
0.5020632743835449,0.0,0.015059471130371094,0.0,20,sqrt,2,2,300,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-3.0170015118130866,-3.0170015118130866,0.0,100
0.827268123626709,0.0,0.022923946380615234,0.0,20,sqrt,2,2,500,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-2.9958102080162377,-2.9958102080162377,0.0,66
1.3258895874023438,0.0,0.034820556640625,0.0,20,sqrt,2,2,800,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 800}",-3.0012296626293216,-3.0012296626293216,0.0,72
0.4990205764770508,0.0,0.016687870025634766,0.0,20,sqrt,2,4,300,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 300}",-3.0170015118130866,-3.0170015118130866,0.0,100
0.8545451164245605,0.0,0.023167133331298828,0.0,20,sqrt,2,4,500,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 500}",-2.9958102080162377,-2.9958102080162377,0.0,66
1.317441463470459,0.0,0.036131858825683594,0.0,20,sqrt,2,4,800,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 4, 'random_forest__n_estimators': 800}",-3.0012296626293216,-3.0012296626293216,0.0,72
0.47112011909484863,0.0,0.014539480209350586,0.0,20,sqrt,2,8,300,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 300}",-3.0382464964949842,-3.0382464964949842,0.0,107
0.773970365524292,0.0,0.025895357131958008,0.0,20,sqrt,2,8,500,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 500}",-3.006758677673786,-3.006758677673786,0.0,84
1.2769386768341064,0.0,0.03429889678955078,0.0,20,sqrt,2,8,800,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'sqrt', 'random_forest__min_samples_leaf': 2, 'random_forest__min_samples_split': 8, 'random_forest__n_estimators': 800}",-2.992496020445714,-2.992496020445714,0.0,57
0.5297391414642334,0.0,0.01692795753479004,0.0,20,log2,1,2,300,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 300}",-2.96001718508365,-2.96001718508365,0.0,9
0.8656916618347168,0.0,0.02585148811340332,0.0,20,log2,1,2,500,"{'random_forest__max_depth': 20, 'random_forest__max_features': 'log2', 'random_forest__min_samples_leaf': 1, 'random_forest__min_samples_split': 2, 'random_forest__n_estimators': 500}",-3.001564624814355,-3.001564624814355,0.0,74
